Accident_ID,Incident_Date,Incident_Category,Aircaft_Nature,Fatalities,International,Departure_Code,Destination_Code
2758,2004-08-05,Accident,Military,0,0,VEN,VEN
2759,2004-08-07,Accident,Passenger,0,1,USA,BOL
2760,2004-08-11,Accident,Passenger,0,1,SLE,GIN
2761,2004-08-13,Accident,Cargo,1,0,USA,USA
2762,2004-08-16,Accident,Passenger,0,0,PAN,PAN
2763,2004-08-17,Accident,Cargo,2,0,USA,USA
2764,2004-08-18,Accident,Cargo,3,0,COD,COD
2765,2004-08-21,Accident,Military,30,0,VEN,VEN
2766,2004-08-24,"Criminal occurrence (sabotage, shoot down)",Passenger,44,0,RUS,RUS
2767,2004-08-24,"Criminal occurrence (sabotage, shoot down)",Passenger,46,0,RUS,RUS
2768,2004-08-25,Accident,Other,0,0,USA,USA
2769,2004-08-27,Hijacking,Military,0,1,LBY,ERI
2770,2004-08-27,Accident,Other,1,0,USA,USA
2771,2004-08-28,Accident,Cargo,0,0,COD,COD
2772,2004-09-04,Accident,Other,0,0,USA,USA
2773,2004-09-06,Accident,Passenger,0,0,NGA,NGA
2774,2004-09-09,Accident,Cargo,2,0,MEX,MEX
2775,2004-09-10,Accident,Cargo,0,0,ZAF,ZAF
2776,2004-09-14,Accident,Cargo,0,1,AZE,NLD
2777,2004-09-16,Accident,Passenger,0,0,AFG,AFG
2778,2004-09-21,Accident,Passenger,0,0,CAN,CAN
2779,2004-09-23,Accident,Cargo,0,0,USA,USA
2780,2004-09-23,Accident,Passenger,0,0,USA,USA
2781,2004-09-25,Accident,Other,0,0,USA,USA
2782,2004-09-29,Accident,Cargo,1,0,PRI,PRI
2783,2004-09-29,Hijacking,Passenger,0,0,NOR,NOR
2784,2004-10-01,Accident,Passenger,0,0,CMR,CMR
2785,2004-10-03,Accident,Other,0,0,USA,USA
2786,2004-10-05,Accident,Cargo,4,1,SDN,SSD
2787,2004-10-08,Accident,Passenger,0,0,BGD,BGD
2788,2004-10-09,Accident,Other,0,1,AGO,RWA
2789,2004-10-14,Accident,Cargo,7,1,CAN,ESP
2790,2004-10-14,Accident,Other,2,0,USA,USA
2791,2004-10-15,Accident,Cargo,3,0,COL,COL
2792,2004-10-16,Accident,Cargo,2,0,PHL,PHL
2793,2004-10-18,Accident,Passenger,0,0,TWN,TWN
2794,2004-10-19,Accident,Passenger,13,0,USA,USA
2795,2004-10-19,Accident,Passenger,0,0,TZA,TZA
2796,2004-10-19,Accident,Cargo,0,0,SDN,SDN
2797,2004-10-20,Accident,Cargo,0,0,USA,USA
2798,2004-10-22,Accident,Passenger,0,0,BHS,BHS
2799,2004-10-22,Accident,Other,1,0,GBR,GBR
2800,2004-10-23,Accident,Cargo,0,0,BRA,BRA
2801,2004-10-24,Accident,Other,5,0,USA,USA
2802,2004-10-24,Accident,Other,10,0,USA,USA
2803,2004-11-04,Accident,Other,0,0,GBR,GBR
2804,2004-11-07,Accident,Cargo,0,1,ARE,DEU
2805,2004-11-16,Accident,Other,0,0,TZA,TZA
2806,2004-11-18,Accident,Passenger,2,0,VEN,VEN
2807,2004-11-19,Accident,Other,0,0,DZA,DZA
2808,2004-11-21,Accident,Passenger,55,0,CHN,CHN
2809,2004-11-22,Accident,Other,3,0,USA,USA
2810,2004-11-25,Accident,Passenger,0,0,TZA,TZA
2811,2004-11-27,Accident,Military,6,0,AFG,AFG
2812,2004-11-28,Accident,Passenger,3,0,USA,USA
2813,2004-11-28,Accident,Passenger,0,1,NLD,ESP
2814,2004-11-30,Accident,Passenger,25,0,IDN,IDN
2815,2004-11-30,Accident,Other,2,0,USA,USA
2816,2004-12-01,Accident,Other,0,1,GBR,USA
2817,2004-12-01,Accident,Other,0,0,CAN,CAN
2818,2004-12-04,Accident,Cargo,0,1,USA,BHS
2819,2004-12-04,Accident,Other,0,0,USA,USA
2820,2004-12-06,Accident,Cargo,2,0,USA,USA
2821,2004-12-09,Accident,Cargo,0,0,USA,USA
2822,2004-12-09,Accident,Other,0,0,USA,USA
2823,2004-12-10,Accident,Military,16,0,VEN,VEN
2824,2004-12-10,Accident,Passenger,0,0,USA,USA
2825,2004-12-11,Accident,Cargo,3,0,BRA,BRA
2826,2004-12-11,Accident,Cargo,1,1,SDN,ARE
2827,2004-12-16,Accident,Cargo,0,1,USA,CAN
2828,2004-12-17,Accident,Passenger,0,0,COL,COL
2829,2004-12-24,Accident,Passenger,0,0,CAN,CAN
2830,2004-12-30,Accident,Cargo,0,1,AZE,AFG
2831,2003-01-04,Accident,Other,0,0,BRA,BRA
2832,2003-01-06,Accident,Passenger,0,0,USA,USA
2833,2003-01-07,Accident,Other,0,0,DOM,DOM
2834,2003-01-08,Accident,Passenger,21,0,USA,USA
2835,2003-01-08,Accident,Passenger,75,0,TUR,TUR
2836,2003-01-08,Accident,Passenger,0,0,USA,USA
2837,2003-01-09,Accident,Passenger,46,0,PER,PER
2838,2003-01-14,Accident,Other,0,0,THA,THA
2839,2003-01-17,Accident,Passenger,0,0,ESP,ESP
2840,2003-01-17,Accident,Passenger,0,0,ECU,ECU
2841,2003-01-17,Accident,Other,7,1,COG,CMR
2842,2003-01-17,Accident,Passenger,0,0,BOL,BOL
2843,2003-01-19,Accident,Passenger,0,0,USA,USA
2844,2003-01-19,Hijacking,Passenger,0,0,DZA,DZA
2845,2003-01-21,Accident,Passenger,0,0,USA,USA
2846,2003-01-23,Accident,Passenger,0,0,IDN,IDN
2847,2003-01-24,Accident,Other,3,0,KEN,KEN
2848,2003-01-24,Hijacking,Passenger,0,0,CHN,CHN
2849,2003-01-24,Accident,Other,0,0,USA,USA
2850,2003-01-26,Accident,Passenger,0,0,BRA,BRA
2851,2003-01-29,Accident,Passenger,0,0,CAN,CAN
2852,2003-01-31,Accident,Cargo,6,1,MAC,TLS
2853,2003-02-01,Accident,Passenger,0,1,USA,CAN
2854,2003-02-02,Hijacking,Passenger,0,0,CHN,CHN
2855,2003-02-07,Hijacking,Passenger,0,0,TUR,TUR
2856,2003-02-10,Accident,Cargo,2,1,EST,FIN
2857,2003-02-13,Accident,Other,0,0,COL,COL
2858,2003-02-19,Accident,Military,275,0,IRN,IRN
2859,2003-02-20,Accident,Military,17,0,PAK,PAK
2860,2003-02-27,Accident,Passenger,0,1,FRA,USA
2861,2003-03-01,Accident,Other,11,0,RUS,RUS
2862,2003-03-02,Accident,Other,0,0,USA,USA
2863,2003-03-05,Accident,Other,0,0,USA,USA
2864,2003-03-06,Accident,Passenger,102,0,DZA,DZA
2865,2003-03-06,Accident,Passenger,0,0,ITA,ITA
2866,2003-03-08,Accident,Cargo,0,0,USA,USA
2867,2003-03-10,Accident,Passenger,0,0,SSD,SSD
2868,2003-03-12,Accident,Passenger,0,1,NZL,SGP
2869,2003-03-15,Accident,Other,3,0,USA,USA
2870,2003-03-15,Accident,Other,0,0,CHE,CHE
2871,2003-03-19,Hijacking,Passenger,0,0,CUB,CUB
2872,2003-03-19,Accident,Other,0,0,GHA,GHA
2873,2003-03-20,Accident,Military,0,0,MEX,MEX
2874,2003-03-21,Accident,Passenger,0,0,TWN,TWN
2875,2003-03-23,Accident,Other,0,0,BRA,BRA
2876,2003-03-23,Accident,Passenger,0,0,CAN,CAN
2877,2003-03-25,Accident,Other,3,0,COL,COL
2878,2003-03-27,Accident,Passenger,4,0,IDN,IDN
2879,2003-03-28,Hijacking,Passenger,0,0,TUR,TUR
2880,2003-03-31,Hijacking,Passenger,0,0,CUB,CUB
2881,2003-04-04,Accident,Other,6,0,USA,USA
2882,2003-04-07,Accident,Other,0,1,ESP,CHE
2883,2003-04-08,Accident,Cargo,0,0,USA,USA
2884,2003-04-08,Accident,Other,3,0,USA,USA
2885,2003-04-09,Accident,Cargo,0,0,USA,USA
2886,2003-04-11,Accident,Cargo,0,0,RUS,RUS
2887,2003-04-14,Accident,Other,3,0,MEX,MEX
2888,2003-04-15,Accident,Cargo,0,0,USA,USA
2889,2003-04-17,Accident,Cargo,0,0,USA,USA
2890,2003-04-18,Accident,Passenger,0,0,COD,COD
2891,2003-04-18,Accident,Passenger,0,0,CAN,CAN
2892,2003-04-23,Accident,Passenger,0,0,CAN,CAN
2893,2003-04-25,Accident,Passenger,0,0,COD,COD
2894,2003-04-26,Accident,Other,1,0,USA,USA
2895,2003-04-28,Accident,Other,0,0,IDN,IDN
2896,2003-04-29,Accident,Passenger,0,1,COG,COD
2897,2003-05-08,Accident,Military,7,0,COD,COD
2898,2003-05-11,Accident,Cargo,0,1,ARE,ERI
2899,2003-05-15,Accident,Other,0,0,USA,USA
2900,2003-05-15,Accident,Other,0,0,AUS,AUS
2901,2003-05-18,Accident,Other,0,0,USA,USA
2902,2003-05-21,Accident,Military,4,0,JPN,JPN
2903,2003-05-22,Accident,Passenger,0,0,CAN,CAN
2904,2003-05-24,Accident,Passenger,0,0,USA,USA
2905,2003-05-26,Accident,Passenger,75,1,KGZ,TUR
2906,2003-05-27,Accident,Cargo,0,0,COD,COD
2907,2003-05-28,Accident,Passenger,0,1,DEU,GBR
2908,2003-05-29,Hijacking,Passenger,0,0,AUS,AUS
2909,2003-06-01,Accident,Other,2,0,ITA,ITA
2910,2003-06-05,Accident,Other,0,0,CAN,CAN
2911,2003-06-08,Accident,Passenger,0,0,BRA,BRA
2912,2003-06-14,Accident,Military,0,0,LKA,LKA
2913,2003-06-16,Accident,Passenger,0,1,SDN,SSD
2914,2003-06-16,Accident,Passenger,0,1,GRC,GBR
2915,2003-06-17,Accident,Passenger,0,0,NLD,NLD
2916,2003-06-22,Accident,Passenger,1,0,FRA,FRA
2917,2003-06-24,Accident,Other,0,0,RUS,RUS
2918,2003-06-25,Accident,Military,7,0,IRN,IRN
2919,2003-06-30,Accident,Military,15,0,DZA,DZA
2920,2003-07-03,Accident,Passenger,0,0,CRI,CRI
2921,2003-07-06,Accident,Cargo,0,1,CPV,BRA
2922,2003-07-08,Accident,Passenger,116,0,SDN,SDN
2923,2003-07-11,Accident,Cargo,0,1,BGD,JOR
2924,2003-07-13,Accident,Passenger,4,0,VEN,VEN
2925,2003-07-16,Accident,Other,2,0,CAN,CAN
2926,2003-07-19,Accident,Passenger,14,0,KEN,KEN
2927,2003-07-22,Accident,Other,0,1,CAN,USA
2928,2003-07-23,Accident,Other,1,0,BRA,BRA
2929,2003-08-01,Accident,Passenger,0,1,PRT,RUS
2930,2003-08-02,Accident,Passenger,0,0,DEU,DEU
2931,2003-08-04,Accident,Other,2,0,USA,USA
2932,2003-08-08,Accident,Passenger,1,0,VEN,VEN
2933,2003-08-11,Accident,Passenger,0,0,IDN,IDN
2934,2003-08-12,Accident,Military,2,0,KOR,KOR
2935,2003-08-13,Accident,Passenger,0,1,KEN,SSD
2936,2003-08-14,Accident,Other,0,1,USA,MEX
2937,2003-08-15,Accident,Passenger,0,1,CHE,GBR
2938,2003-08-16,Accident,Military,0,0,USA,USA
2939,2003-08-16,Accident,Other,0,0,ITA,ITA
2940,2003-08-17,Accident,Cargo,2,0,USA,USA
2941,2003-08-18,Accident,Other,0,0,USA,USA
2942,2003-08-19,Hijacking,Passenger,0,0,DZA,DZA
2943,2003-08-22,Accident,Passenger,0,0,AUS,AUS
2944,2003-08-24,Accident,Passenger,21,0,HTI,HTI
2945,2003-08-26,Accident,Other,2,0,USA,USA
2946,2003-08-27,Accident,Other,0,0,SWE,SWE
2947,2003-08-30,Accident,Passenger,0,0,PRI,PRI
2948,2003-09-04,Accident,Other,0,0,PRI,PRI
2949,2003-09-11,Accident,Passenger,8,0,CAN,CAN
2950,2003-09-12,Accident,Other,10,1,PRT,ESP
2951,2003-09-14,Accident,Passenger,0,1,SSD,KEN
2952,2003-09-17,Accident,Passenger,0,0,SWE,SWE
2953,2003-09-17,Accident,Passenger,0,0,GBR,GBR
2954,2003-09-19,Accident,Military,6,0,MEX,MEX
2955,2003-09-19,Accident,Cargo,1,0,USA,USA
2956,2003-09-20,Accident,Other,3,0,USA,USA
2957,2003-09-25,Accident,Other,2,0,USA,USA
2958,2003-10-01,Accident,Cargo,0,1,ISR,BEL
2959,2003-10-03,Accident,Cargo,2,0,NZL,NZL
2960,2003-10-03,Accident,Other,2,0,USA,USA
2961,2003-10-09,Accident,Cargo,0,0,RUS,RUS
2962,2003-10-13,Accident,Other,0,0,VEN,VEN
2963,2003-10-14,Accident,Other,0,0,KEN,KEN
2964,2003-10-20,Accident,Passenger,0,0,BRA,BRA
2965,2003-10-22,Accident,Cargo,0,1,JPN,USA
2966,2003-10-26,Accident,Cargo,5,0,ARG,ARG
2967,2003-10-27,Accident,Other,3,0,MEX,MEX
2968,2003-10-29,Accident,Cargo,1,0,USA,USA
2969,2003-10-30,Accident,Cargo,0,0,COD,COD
2970,2003-11-03,Accident,Cargo,0,0,SDN,SDN
2971,2003-11-06,Accident,Passenger,0,0,BRA,BRA
2973,2003-11-08,Accident,Passenger,2,0,GUY,GUY
2974,2003-11-12,Accident,Other,0,0,USA,USA
2975,2003-11-14,Accident,Passenger,0,1,USA,HKG
2976,2003-11-17,Accident,Cargo,13,1,SDN,SSD
2977,2003-11-18,Accident,Other,0,0,USA,USA
2978,2003-11-18,Accident,Cargo,0,0,USA,USA
2979,2003-11-21,Accident,Other,0,0,ZAF,ZAF
2980,2003-11-21,Accident,Other,0,0,AGO,AGO
2981,2003-11-22,"Criminal occurrence (sabotage, shoot down)",Cargo,0,1,IRQ,BHR
2982,2003-11-29,Accident,Military,33,0,COD,COD
2983,2003-11-29,Accident,Cargo,1,0,USA,USA
2984,2003-11-29,Accident,Cargo,0,1,BEL,NGA
2985,2003-12-03,Accident,Cargo,0,0,USA,USA
2986,2003-12-04,Accident,Passenger,0,0,NOR,NOR
2987,2003-12-04,Accident,Other,2,0,USA,USA
2988,2003-12-07,Accident,Passenger,0,0,KEN,KEN
2989,2003-12-12,Accident,Passenger,3,0,PHL,PHL
2990,2003-12-13,Accident,Passenger,0,1,VEN,PER
2991,2003-12-16,Accident,Cargo,0,0,USA,USA
2992,2003-12-17,Accident,Military,7,0,FRA,FRA
2993,2003-12-18,Accident,Cargo,0,0,USA,USA
2994,2003-12-18,Accident,Cargo,3,0,COL,COL
2995,2003-12-19,Accident,Passenger,0,0,GAB,GAB
2996,2003-12-20,Accident,Passenger,0,0,BRA,BRA
2997,2003-12-20,Accident,Cargo,0,0,USA,USA
2998,2003-12-22,Accident,Passenger,0,1,NLD,GBR
2999,2003-12-23,Accident,Other,2,0,USA,USA
3000,2003-12-25,Accident,Passenger,141,1,BEN,LBY
3001,2003-12-27,Accident,Passenger,1,0,MWI,MWI
3002,2003-12-30,Accident,Other,0,1,PRI,VIR
3003,2002-01-04,Accident,Other,5,1,GBR,USA
3004,2002-01-09,Accident,Military,7,0,PAK,PAK
3005,2002-01-12,Accident,Passenger,0,0,COL,COL
3006,2002-01-14,Accident,Cargo,3,0,ESP,ESP
3007,2002-01-14,Accident,Passenger,0,0,IDN,IDN
3008,2002-01-14,Accident,Passenger,0,1,DEU,RUS
3009,2002-01-15,Accident,Other,4,0,MEX,MEX
3010,2002-01-16,Accident,Passenger,1,0,IDN,IDN
3011,2002-01-17,Accident,Passenger,26,0,ECU,ECU
3012,2002-01-20,Accident,Passenger,0,0,USA,USA
3013,2002-01-21,Accident,Passenger,0,0,JPN,JPN
3014,2002-01-24,Accident,Cargo,0,0,USA,USA
3015,2002-01-27,Accident,Military,5,0,AGO,AGO
3016,2002-01-28,Accident,Passenger,94,0,ECU,ECU
3017,2002-01-29,Accident,Passenger,0,0,VEN,VEN
3018,2002-02-02,Accident,Military,2,0,USA,USA
3019,2002-02-02,Accident,Passenger,0,0,VEN,VEN
3020,2002-02-06,Accident,Other,0,0,USA,USA
3021,2002-02-07,Accident,Cargo,8,1,MAR,DZA
3022,2002-02-07,Accident,Other,0,0,USA,USA
3023,2002-02-10,Accident,Other,0,0,USA,USA
3024,2002-02-12,Accident,Passenger,119,0,IRN,IRN
3025,2002-02-12,Accident,Passenger,0,1,ZAF,MWI
3026,2002-02-14,Accident,Passenger,0,0,LAO,LAO
3027,2002-02-14,Accident,Other,0,0,USA,USA
3028,2002-02-14,Accident,Other,2,1,POL,CHE
3029,2002-02-14,Accident,Cargo,0,0,USA,USA
3030,2002-02-17,Accident,Cargo,0,0,COD,COD
3031,2002-02-17,Accident,Passenger,0,1,CHL,ARG
3032,2002-02-20,Hijacking,Passenger,0,0,COL,COL
3033,2002-02-21,Accident,Military,17,0,RUS,RUS
3034,2002-02-24,Accident,Military,0,0,IRN,IRN
3035,2002-02-27,Accident,Cargo,0,0,SDN,SDN
3036,2002-03-01,Accident,Passenger,0,1,AUS,THA
3037,2002-03-02,Accident,Passenger,0,0,USA,USA
3038,2002-03-04,Accident,Passenger,0,0,CAN,CAN
3039,2002-03-06,Accident,Passenger,0,0,GBR,GBR
3040,2002-03-06,Accident,Passenger,0,0,USA,USA
3041,2002-03-09,Accident,Other,3,1,HUN,TUN
3042,2002-03-09,Accident,Passenger,0,0,USA,USA
3043,2002-03-14,Accident,Passenger,16,0,CUB,CUB
3044,2002-03-15,Accident,Cargo,1,0,USA,USA
3045,2002-03-15,Accident,Other,0,0,CAN,CAN
3046,2002-03-17,Accident,Other,4,1,SOM,DJI
3047,2002-03-18,Accident,Other,0,0,BRA,BRA
3048,2002-03-25,Accident,Passenger,0,0,USA,USA
3049,2002-03-28,Accident,Other,0,0,USA,USA
3050,2002-03-30,Accident,Passenger,0,0,CAN,CAN
3051,2002-04-02,Accident,Cargo,0,0,AGO,AGO
3052,2002-04-03,Accident,Other,0,0,BGR,BGR
3053,2002-04-05,Accident,Other,0,0,USA,USA
3054,2002-04-12,Accident,Cargo,2,0,ESP,ESP
3055,2002-04-13,Accident,Other,0,0,GBR,GBR
3056,2002-04-15,Accident,Passenger,129,1,CHN,KOR
3057,2002-04-16,Accident,Passenger,0,0,ZAF,ZAF
3058,2002-04-17,Accident,Passenger,0,0,KEN,KEN
3059,2002-04-17,Hijacking,Passenger,0,0,CHN,CHN
3060,2002-04-18,Accident,Other,0,0,BGR,BGR
3061,2002-04-19,Accident,Other,3,0,COL,COL
3062,2002-04-21,Accident,Cargo,0,0,IDN,IDN
3063,2002-04-26,Accident,Cargo,0,1,ZAF,COD
3064,2002-04-27,Accident,Cargo,0,1,SLV,GTM
3065,2002-04-30,Accident,Cargo,0,0,SDN,SDN
3066,2002-05-04,Accident,Passenger,103,0,NGA,NGA
3067,2002-05-07,Accident,Passenger,14,1,EGY,TUN
3068,2002-05-07,"Criminal occurrence (sabotage, shoot down)",Passenger,112,0,CHN,CHN
3069,2002-05-08,Accident,Military,3,0,USA,USA
3070,2002-05-08,Accident,Other,0,0,USA,USA
3071,2002-05-10,Hijacking,Passenger,0,0,CHN,CHN
3072,2002-05-13,Accident,Passenger,0,0,CAN,CAN
3073,2002-05-18,Accident,Other,0,0,CAN,CAN
3074,2002-05-20,Accident,Other,0,0,USA,USA
3075,2002-05-21,Accident,Other,5,0,NGA,NGA
3076,2002-05-21,Accident,Other,0,0,USA,USA
3077,2002-05-25,Accident,Passenger,225,1,TWN,HKG
3078,2002-05-25,Accident,Passenger,6,0,IDN,IDN
3079,2002-06-01,Accident,Cargo,3,0,ZAF,ZAF
3080,2002-06-04,Accident,Passenger,0,0,USA,USA
3081,2002-06-09,Hijacking,Passenger,2,0,ETH,ETH
3082,2002-06-09,Accident,Other,0,0,IND,IND
3083,2002-06-10,Accident,Cargo,0,0,USA,USA
3084,2002-06-11,Accident,Other,0,0,SDN,SDN
3085,2002-06-14,Accident,Passenger,0,0,DNK,DNK
3086,2002-06-14,Accident,Passenger,0,0,COL,COL
3087,2002-06-15,Accident,Other,0,0,NLD,NLD
3088,2002-06-17,Accident,Other,3,0,USA,USA
3089,2002-06-20,Accident,Passenger,0,0,PRI,PRI
3090,2002-06-24,Accident,Passenger,0,1,DEU,GRC
3091,2002-06-26,Accident,Other,0,0,JPN,JPN
3092,2002-07-01,Accident,Passenger,69,1,RUS,ESP
3093,2002-07-01,Accident,Cargo,2,1,ITA,BEL
3094,2002-07-01,Accident,Other,0,0,CAN,CAN
3095,2002-07-04,Accident,Cargo,28,1,TCD,COG
3096,2002-07-10,Accident,Passenger,0,1,FRA,DEU
3097,2002-07-13,Accident,Other,0,0,RUS,RUS
3098,2002-07-16,Accident,Passenger,0,0,RUS,RUS
3099,2002-07-16,Accident,Passenger,9,0,IDN,IDN
3100,2002-07-17,Accident,Passenger,4,0,NPL,NPL
3101,2002-07-18,Accident,Other,2,0,USA,USA
3102,2002-07-26,Accident,Cargo,0,0,USA,USA
3103,2002-07-28,Accident,Other,14,0,RUS,RUS
3104,2002-08-08,Accident,Passenger,0,1,COD,BEL
3105,2002-08-13,Accident,Other,0,0,USA,USA
3106,2002-08-13,Accident,Passenger,0,0,BRA,BRA
3107,2002-08-13,Accident,Passenger,0,0,TZA,TZA
3108,2002-08-15,Accident,Military,5,0,LKA,LKA
3109,2002-08-18,Accident,Other,0,1,FRA,ITA
3110,2002-08-22,Accident,Passenger,18,0,NPL,NPL
3111,2002-08-28,Accident,Cargo,0,0,CAN,CAN
3112,2002-08-28,Accident,Passenger,0,0,USA,USA
3113,2002-08-29,Accident,Passenger,16,0,RUS,RUS
3114,2002-08-30,Accident,Passenger,23,0,BRA,BRA
3115,2002-08-30,Accident,Passenger,0,0,BRA,BRA
3116,2002-08-30,Accident,Passenger,0,0,BRA,BRA
3117,2002-08-30,Accident,Other,1,0,USA,USA
3118,2002-09-02,Accident,Other,3,0,CHN,CHN
3119,2002-09-04,Accident,Passenger,0,0,PHL,PHL
3120,2002-09-09,Hijacking,Passenger,0,1,IND,SYC
3121,2002-09-14,Accident,Cargo,2,0,BRA,BRA
3122,2002-09-28,Accident,Passenger,3,0,CAN,CAN
3123,2002-09-29,Accident,Passenger,0,0,USA,USA
3124,2002-10-07,Accident,Other,0,0,USA,USA
3125,2002-10-07,Accident,Other,1,0,BRA,BRA
3126,2002-10-15,Hijacking,Passenger,0,1,SDN,SAU
3127,2002-10-16,Accident,Passenger,0,1,CAN,GBR
3128,2002-10-16,Accident,Passenger,0,0,DEU,DEU
3129,2002-10-23,Accident,Other,0,1,RUS,KGZ
3130,2002-10-23,Accident,Cargo,1,0,USA,USA
3131,2002-10-25,Accident,Passenger,8,0,USA,USA
3132,2002-10-28,Hijacking,Passenger,0,0,CHN,CHN
3133,2002-10-31,Accident,Passenger,0,0,MEX,MEX
3134,2002-11-02,Accident,Passenger,0,0,IRL,IRL
3135,2002-11-06,Accident,Passenger,20,1,DEU,LUX
3136,2002-11-07,Accident,Cargo,0,0,TCD,TCD
3137,2002-11-07,Accident,Passenger,7,0,IDN,IDN
3138,2002-11-08,Accident,Other,4,0,USA,USA
3139,2002-11-08,Accident,Other,2,0,USA,USA
3140,2002-11-09,Accident,Passenger,0,1,EGY,TUR
3141,2002-11-11,Accident,Passenger,19,0,PHL,PHL
3142,2002-11-12,Accident,Other,0,0,CAN,CAN
3143,2002-11-12,Hijacking,Passenger,0,0,BRA,BRA
3144,2002-11-17,Hijacking,Passenger,0,1,ISR,TUR
3145,2002-11-27,Hijacking,Passenger,0,1,ITA,FRA
3146,2002-11-28,Accident,Passenger,1,0,KEN,KEN
3147,2002-11-28,"Criminal occurrence (sabotage, shoot down)",Passenger,0,1,KEN,ISR
3148,2002-12-01,Accident,Other,0,0,BRA,BRA
3149,2002-12-03,Accident,Military,0,0,USA,USA
3150,2002-12-06,Accident,Passenger,0,0,CUB,CUB
3151,2002-12-08,Accident,Passenger,0,1,AUS,NZL
3152,2002-12-09,Accident,Other,3,0,USA,USA
3153,2002-12-12,Accident,Passenger,0,0,GBR,GBR
3154,2002-12-13,Accident,Cargo,0,1,JPN,SGP
3155,2002-12-13,Accident,Passenger,8,0,PNG,PNG
3156,2002-12-16,Accident,Other,0,0,USA,USA
3157,2002-12-17,Accident,Military,0,0,PHL,PHL
3158,2002-12-17,Accident,Cargo,1,0,USA,USA
3159,2002-12-21,Accident,Cargo,2,1,TWN,MAC
3160,2002-12-23,Accident,Passenger,44,1,TUR,IRN
3161,2002-12-24,Accident,Other,0,1,GBR,DNK
3162,2002-12-25,Accident,Other,1,0,USA,USA
3163,2002-12-26,Accident,Military,3,0,BRA,BRA
3164,2002-12-26,Accident,Passenger,0,1,NAM,AGO
3165,2002-12-27,Accident,Passenger,1,0,COM,COM
3166,2002-12-27,Accident,Passenger,0,0,BLZ,BLZ
3167,2002-12-27,Accident,Cargo,0,0,RUS,RUS
3168,2002-12-28,Accident,Other,0,0,USA,USA
3169,2002-12-29,Accident,Other,1,0,PAN,PAN
3170,2001-01-04,Accident,Other,0,0,USA,USA
3171,2001-01-05,Accident,Cargo,1,0,AGO,AGO
3172,2001-01-06,Accident,Passenger,3,0,GUY,GUY
3173,2001-01-08,Accident,Military,9,0,IDN,IDN
3174,2001-01-09,Accident,Passenger,0,1,ARG,BOL
3175,2001-01-11,Accident,Other,0,0,USA,USA
3176,2001-01-14,Accident,Other,0,0,USA,USA
3177,2001-01-22,Hijacking,Passenger,0,0,YEM,YEM
3178,2001-01-23,Accident,Cargo,2,0,USA,USA
3179,2001-01-23,Accident,Passenger,0,0,NGA,NGA
3180,2001-01-25,Accident,Passenger,24,0,VEN,VEN
3181,2001-01-26,Accident,Other,0,0,USA,USA
3182,2001-01-27,Hijacking,Passenger,0,1,THA,ARE
3183,2001-01-27,Accident,Other,0,0,RUS,RUS
3184,2001-01-27,Accident,Passenger,10,0,USA,USA
3185,2001-01-30,Hijacking,Passenger,0,0,COL,COL
3186,2001-01-31,Accident,Cargo,3,0,COL,COL
3187,2001-01-31,Accident,Cargo,0,0,USA,USA
3188,2001-02-01,Accident,Military,0,0,AGO,AGO
3189,2001-02-04,Accident,Passenger,0,1,IRL,GBR
3190,2001-02-07,Accident,Passenger,0,0,ESP,ESP
3191,2001-02-08,Accident,Passenger,2,0,USA,USA
3192,2001-02-08,Accident,Other,3,1,DEU,ITA
3193,2001-02-10,Accident,Passenger,10,0,SUR,SUR
3194,2001-02-23,Accident,Other,0,0,DEU,DEU
3195,2001-02-27,Accident,Cargo,2,0,GBR,GBR
3196,2001-03-03,Accident,Military,21,0,USA,USA
3197,2001-03-03,Accident,Passenger,1,0,THA,THA
3198,2001-03-07,Accident,Cargo,0,0,BRA,BRA
3199,2001-03-08,Accident,Other,0,0,DEU,DEU
3200,2001-03-11,Accident,Cargo,0,1,MHL,FSM
3201,2001-03-15,Accident,Cargo,0,0,USA,USA
3202,2001-03-15,Hijacking,Passenger,3,1,TUR,RUS
3203,2001-03-17,Accident,Passenger,16,0,AGO,AGO
3204,2001-03-17,Accident,Passenger,0,0,USA,USA
3205,2001-03-19,Accident,Passenger,0,1,BHS,USA
3206,2001-03-19,Accident,Other,0,0,DEU,DEU
3207,2001-03-23,Accident,Passenger,0,1,SAU,LBR
3209,2001-03-26,Accident,Other,3,0,IDN,IDN
3210,2001-03-29,Accident,Passenger,18,0,USA,USA
3211,2001-03-31,Accident,Other,0,0,USA,USA
3212,2001-04-02,Accident,Other,1,0,USA,USA
3213,2001-04-04,Accident,Other,0,0,PRI,PRI
3214,2001-04-04,Accident,Military,14,1,SSD,SDN
3215,2001-04-04,Accident,Cargo,0,0,CAN,CAN
3216,2001-04-04,Accident,Cargo,0,0,AGO,AGO
3217,2001-04-05,Accident,Other,0,0,VEN,VEN
3218,2001-04-07,Accident,Passenger,0,0,CAN,CAN
3219,2001-04-10,Accident,Passenger,0,0,MRT,MRT
3220,2001-04-12,Accident,Other,0,0,USA,USA
3221,2001-04-18,Accident,Cargo,0,1,BEL,DZA
3222,2001-04-23,Accident,Other,0,0,RUS,RUS
3223,2001-04-26,Accident,Cargo,0,0,USA,USA
3224,2001-04-28,Accident,Passenger,10,0,ARG,ARG
